fromAccount,amount,currency,transactionID,toAccount,dateTime
00974788,9880.72,USD,513688219442,00955018,2021-09-25 16:55:55
00974788,5597.37,USD,756153021340,00561449,2021-07-15 04:34:22
00974788,35716.03,USD,347284538811,00189007,2021-07-04 18:14:12
00974788,9787.45,USD,507378748833,00299530,2021-09-01 02:19:13
00974788,4842.45,USD,647198010360,00613116,2021-07-15 15:40:29
00974788,6.46,USD,459791188419,00531991,2021-09-18 16:45:40
00974788,59753.36,USD,423420551671,00248039,2021-07-17 00:27:22
00974788,19.19,USD,648238969849,00258765,2021-08-22 11:28:18
00974788,47.67,USD,561681251708,00532019,2021-09-06 05:00:53
00974788,362.59,USD,787028283725,00966129,2021-09-25 06:38:26
00974788,929.93,USD,248928143321,00497687,2021-08-07 10:27:39
00974788,90.52,USD,998165091975,00902432,2021-08-29 17:30:44
00974788,25551.04,USD,134166415335,00480119,2021-09-03 04:57:15
00974788,0.31,USD,338225622007,00582632,2021-08-14 04:36:52
00974788,274.90,USD,285940639613,00256529,2021-09-20 20:06:41
00974788,25.13,USD,597827041751,00650773,2021-07-18 04:15:53
00974788,6604.28,USD,330642483914,00284937,2021-08-26 21:51:10
00974788,27.27,USD,663421703750,00299502,2021-08-20 11:29:02
00974788,7.46,USD,622207724833,00266463,2021-09-21 10:11:18
00974788,5146.03,USD,403433554232,00586033,2021-07-09 19:22:10
00974788,92488.56,USD,953542387553,00535419,2021-07-07 22:42:21
00974788,862.01,USD,227006352138,00313909,2021-09-07 18:12:07
00974788,734.15,USD,206834231928,00120948,2021-09-01 23:00:10
00974788,421.17,USD,660174052470,00847393,2021-07-15 09:44:22
025428692,1.58,USD,527815299598,00974788,2021-07-07 07:10:21
096782264,2.26,USD,784863578926,00974788,2021-08-14 04:01:02
078874279,42495.43,USD,369718235776,00974788,2021-08-27 17:55:33
019815629,21.85,USD,906142115755,00974788,2021-07-08 20:37:33
098236495,2.89,USD,965041787189,00974788,2021-07-25 12:07:28
044641957,1437.30,USD,438359406568,00974788,2021-08-07 15:13:41
069557369,26.39,USD,104404073812,00974788,2021-09-04 11:01:57
099929200,16893.12,USD,611536879409,00974788,2021-09-07 20:05:55
065002288,16.38,USD,632966509229,00974788,2021-08-15 21:58:36
013506298,3360.01,USD,663314978867,00974788,2021-10-01 10:56:50
058780783,42.97,USD,538396838815,00974788,2021-07-31 19:11:24
080099388,212.67,USD,613087678726,00974788,2021-09-17 18:00:58
053605350,462.75,USD,500578460697,00974788,2021-09-28 00:26:39
042413281,201.45,USD,415994143117,00974788,2021-08-04 08:53:14
052069787,55770.05,USD,114710369735,00974788,2021-07-17 00:20:17
046178330,27866.90,USD,518526439454,00974788,2021-09-02 14:06:18
024942837,6.17,USD,235313520191,00974788,2021-07-10 01:45:30
029201386,4374.73,USD,532183147503,00974788,2021-10-01 05:53:45
082887989,8133.10,USD,590286456785,00974788,2021-09-03 17:57:12
050688986,2.39,USD,276336620638,00974788,2021-09-17 18:51:10
093017896,15090.86,USD,801583626030,00974788,2021-09-03 01:31:01
020464594,527.74,USD,800057301783,00974788,2021-08-03 06:11:23
080855504,838.27,USD,108711930783,00974788,2021-08-29 23:51:32
086947332,243.47,USD,707189807878,00974788,2021-09-03 04:40:57
023624176,270.22,USD,854355736670,00974788,2021-09-09 18:49:42
057529637,2552.81,USD,861596733739,00974788,2021-08-20 23:11:47
020922768,20626.07,USD,569346849700,00974788,2021-07-15 14:22:21
047265901,493.56,USD,512928300865,00974788,2021-07-30 19:32:31
053208307,96.45,USD,583863110359,00974788,2021-07-13 10:08:04
052228965,301.95,USD,984757308895,00974788,2021-09-09 18:25:47
017195389,0.59,USD,163546811651,00974788,2021-07-14 19:48:06
063983243,4.88,USD,792133855748,00974788,2021-08-09 08:15:40
085055082,7.59,USD,604217246492,00974788,2021-07-20 03:31:44
066723897,85.31,USD,844066354848,00974788,2021-08-04 11:27:35
013595673,4369.80,USD,939662900715,00974788,2021-09-15 07:33:55
082674826,864.57,USD,287755695642,00974788,2021-07-12 23:27:58
099615956,186.75,USD,611017726517,00974788,2021-07-11 11:10:33
066844219,1034.86,USD,828440153218,00974788,2021-08-26 18:24:48
059889191,9.09,USD,749515543803,00974788,2021-08-02 17:09:25
078724328,582.68,USD,276858305816,00974788,2021-07-28 20:18:59
094335874,21.66,USD,786865755518,00974788,2021-10-01 07:14:33
084756170,88999.29,USD,751704113130,00974788,2021-09-14 12:27:18
071582392,34.63,USD,566657445191,00974788,2021-09-18 17:21:34
039263452,9985.04,USD,605537001047,00974788,2021-09-27 12:19:32
089220167,2.23,USD,741837050698,00974788,2021-09-23 07:14:23
037390771,72.57,USD,164328939549,00974788,2021-09-13 10:20:05
044840743,7412.57,USD,216215474972,00974788,2021-08-16 22:27:59
081230613,77.25,USD,683263936143,00974788,2021-07-12 06:58:07
086264290,8249.87,USD,489633627215,00974788,2021-09-18 07:44:32
031155160,50.78,USD,593273660766,00974788,2021-07-15 09:52:25
095795758,5.71,USD,675825255239,00974788,2021-07-30 20:34:01
087325600,0.60,USD,698244467234,00974788,2021-07-10 02:07:44
043906459,21.78,USD,774087833945,00974788,2021-07-14 07:43:07
061283231,67399.53,USD,314497955101,00974788,2021-09-20 16:05:50
099113796,1462.28,USD,733748018728,00974788,2021-07-20 04:33:32
041022879,0.43,USD,240213025836,00974788,2021-09-19 04:40:47
089961455,2.84,USD,543900540334,00974788,2021-09-26 19:28:07
049257867,838.93,USD,276408576383,00974788,2021-09-19 02:05:50
054931313,72.26,USD,580154731396,00974788,2021-07-17 04:26:14
085472523,90.60,USD,237386816255,00974788,2021-09-17 21:51:41
048092459,8.06,USD,981527205060,00974788,2021-09-02 00:12:44
053341153,96.38,USD,666137013714,00974788,2021-07-31 11:48:32
076299602,40.12,USD,612046926571,00974788,2021-08-16 12:19:04
063649297,24171.13,USD,172539929405,00974788,2021-08-24 17:51:47
071534735,1.50,USD,426245750958,00974788,2021-09-18 03:03:50
077050759,80.99,USD,429767867262,00974788,2021-09-29 04:39:26
075405147,9.49,USD,838731061916,00974788,2021-09-18 07:23:17
029557541,5340.45,USD,272200133758,00974788,2021-07-29 15:34:47
010922241,5615.43,USD,136396015321,00974788,2021-08-03 17:00:32
025319715,49.09,USD,918323011438,00974788,2021-08-05 03:00:11
040319187,43647.88,USD,315829788102,00974788,2021-08-03 18:11:22
081890731,31829.84,USD,743501735536,00974788,2021-07-04 11:51:56
077496319,402.66,USD,734551391182,00974788,2021-08-28 10:00:30
016604111,40905.96,USD,179645742799,00974788,2021-09-09 09:28:36
047687425,1.21,USD,882886693982,00974788,2021-08-03 23:43:53
068536051,299.56,USD,409870624898,00974788,2021-07-25 23:23:46
00624165,22.53,USD,730554226297,00192253,2021-09-04 09:20:52
00624165,2.63,USD,561664431369,00227431,2021-07-16 13:43:27
00624165,86.44,USD,438275365931,00704268,2021-08-20 15:11:06
00624165,86.44,USD,778052777801,00636164,2021-07-14 13:19:52
00624165,560.12,USD,239780132656,00896203,2021-09-12 15:08:51
00624165,30386.49,USD,725475864178,00767894,2021-08-01 08:11:30
00624165,3.23,USD,993409597369,00736743,2021-07-27 17:21:58
00624165,835.85,USD,804589844671,00355752,2021-09-13 21:46:12
00624165,37.59,USD,583356411259,00803677,2021-08-10 23:27:05
00624165,46679.69,USD,593376508899,00618442,2021-07-04 05:12:51
00624165,7.01,USD,299465095463,00742958,2021-07-13 20:26:37
00624165,7962.77,USD,650901086358,00982826,2021-07-23 21:01:32
00624165,9759.66,USD,284890118879,00871476,2021-07-29 23:36:40
00624165,7567.41,USD,414888545187,00252092,2021-08-23 14:50:38
00624165,2568.90,USD,972219561660,00950368,2021-09-16 13:15:48
00624165,7.65,USD,690365460584,00379440,2021-08-05 22:14:05
00624165,8.74,USD,697311975459,00587240,2021-09-02 09:06:39
00624165,45187.30,USD,408623807911,00679798,2021-09-16 06:32:04
00624165,25050.86,USD,276925192450,00484671,2021-09-01 20:37:06
00624165,6943.02,USD,184193948147,00225541,2021-07-14 12:03:08
00624165,9781.02,USD,308170727940,00420888,2021-08-26 11:58:45
00624165,41.33,USD,868815488809,00201789,2021-08-19 23:03:31
00624165,45.17,USD,728328848091,00340732,2021-07-31 23:35:26
00624165,85.34,USD,645400185485,00247168,2021-09-14 23:57:43
00624165,4829.97,USD,749774521712,00656118,2021-08-21 15:01:03
00624165,3799.76,USD,560661690497,00125989,2021-09-06 03:00:09
00624165,6.54,USD,182770557366,00901564,2021-08-21 18:33:00
00624165,10.69,USD,605116288536,00357064,2021-07-29 20:16:55
00624165,710.15,USD,419362133875,00735557,2021-08-29 19:01:43
00624165,827.57,USD,635205038822,00533908,2021-09-25 20:49:50
00624165,18692.02,USD,133661662950,00704718,2021-07-21 19:40:55
00624165,59.75,USD,605584668387,00466221,2021-07-21 19:10:37
00624165,9339.46,USD,252684407221,00603788,2021-09-06 04:33:29
00624165,1272.99,USD,631761691689,00844637,2021-08-10 03:07:42
00624165,6.60,USD,163930627064,00186885,2021-08-27 23:17:29
00624165,1496.21,USD,435108416892,00352518,2021-08-27 10:03:31
00624165,4527.63,USD,706355500705,00442135,2021-07-27 16:33:44
00624165,95.90,USD,376670805763,00384896,2021-07-12 02:58:54
00624165,52.07,USD,876566662468,00727378,2021-07-25 22:22:01
00624165,825.49,USD,497953171478,00134918,2021-07-26 01:37:13
00624165,6759.67,USD,775610521234,00827187,2021-09-09 12:24:05
017403250,660.95,USD,547107627741,00624165,2021-08-10 20:51:08
065092998,3.17,USD,468345682820,00624165,2021-09-11 04:13:10
014847335,18007.96,USD,189988650756,00624165,2021-07-15 01:58:52
083149640,1.69,USD,125465930408,00624165,2021-07-21 08:10:19
071249569,56766.77,USD,584362725284,00624165,2021-09-14 18:02:08
082665383,7.61,USD,630172012671,00624165,2021-08-17 11:28:41
085739876,586.03,USD,342913899721,00624165,2021-07-24 14:35:46
065990274,3953.22,USD,569329556502,00624165,2021-07-25 14:29:25
045734545,2.37,USD,654491796097,00624165,2021-09-24 19:32:33
047978377,202.60,USD,433962802899,00624165,2021-09-03 13:42:46
013853463,88060.95,USD,405775804331,00624165,2021-08-20 21:24:34
058655164,2066.54,USD,261935772937,00624165,2021-07-12 11:51:41
013291855,98265.44,USD,126474282990,00624165,2021-08-27 01:18:29
092133180,93.85,USD,546413765404,00624165,2021-09-12 07:43:42
032617708,83497.94,USD,635194966982,00624165,2021-07-05 21:49:13
095409636,2.57,USD,115850922047,00624165,2021-07-07 00:15:02
099298938,92.30,USD,151636383915,00624165,2021-09-13 16:25:46
097004247,137.34,USD,158187080120,00624165,2021-07-07 07:12:03
050894144,9.50,USD,399521968958,00624165,2021-07-31 02:35:55
024473706,1.51,USD,312319036503,00624165,2021-09-15 23:11:18
082102595,1804.50,USD,259140248504,00624165,2021-08-26 15:01:03
021087148,50.28,USD,262703591671,00624165,2021-07-06 07:05:05
084123064,3901.10,USD,599491520009,00624165,2021-07-18 14:01:20
059881103,829.67,USD,329441611233,00624165,2021-07-15 12:14:13
025489970,596.17,USD,644082203287,00624165,2021-07-28 21:30:15
086883789,2256.10,USD,812905406185,00624165,2021-07-12 02:54:47
094117039,44507.62,USD,783421689490,00624165,2021-09-27 21:11:22
036776275,791.24,USD,130994996435,00624165,2021-09-13 20:02:55
033557863,86.40,USD,428933868439,00624165,2021-08-11 06:07:56
012099870,5624.51,USD,413624236902,00624165,2021-09-08 06:26:48
025497037,53.26,USD,589766382503,00624165,2021-07-11 06:39:06
095628670,3.66,USD,387292887733,00624165,2021-07-05 21:58:25
097596695,4.80,USD,471962838069,00624165,2021-08-03 03:26:23
088002440,1.83,USD,699331098099,00624165,2021-07-15 15:08:31
078282438,875.13,USD,679136358543,00624165,2021-07-07 04:14:30
070320106,612.39,USD,862336149903,00624165,2021-08-28 05:05:33
038815362,85648.32,USD,457048695988,00624165,2021-09-30 11:00:58
062623323,7.56,USD,457381810575,00624165,2021-08-05 19:22:23
069989158,10.20,USD,870885571727,00624165,2021-08-20 10:01:34
025736955,8.47,USD,351764822165,00624165,2021-08-12 18:27:12
033355496,46099.62,USD,865270087882,00624165,2021-09-27 00:16:01
099554885,82937.33,USD,495078383474,00624165,2021-08-18 23:53:22
029039514,3.46,USD,142654896209,00624165,2021-09-12 18:18:21
029593914,25152.81,USD,515658812274,00624165,2021-09-03 06:13:38
096504385,107.84,USD,318765287834,00624165,2021-08-30 23:57:25
077953817,537.68,USD,971675228606,00624165,2021-08-15 14:35:34
047532043,45218.97,USD,473318659288,00624165,2021-07-18 00:15:21
023158909,43.04,USD,155647331483,00624165,2021-08-28 08:12:26
011028289,240.36,USD,294693638370,00624165,2021-08-08 15:21:59
018464461,79310.22,USD,360990870057,00624165,2021-09-02 04:29:41
021374738,543.63,USD,168366006074,00624165,2021-08-19 23:08:05
012002644,20.09,USD,665453007935,00624165,2021-08-21 03:12:02
030154529,31701.78,USD,540810688826,00624165,2021-09-26 10:02:12
082252165,3.20,USD,573012443290,00624165,2021-07-16 16:27:22
074666303,5804.97,USD,405513541380,00624165,2021-08-04 17:58:08
037789199,6336.23,USD,724887446816,00624165,2021-09-07 20:39:33
086815556,84.47,USD,746238415133,00624165,2021-07-14 00:21:09
022235439,21371.65,USD,306359691500,00624165,2021-08-13 09:50:02
033717583,78861.89,USD,555221739222,00624165,2021-08-01 17:46:37
084596645,70.08,USD,404208878787,00624165,2021-08-29 09:03:20
062144405,58.66,USD,232732490463,00624165,2021-09-06 06:18:49
072407062,2323.85,USD,604214834448,00624165,2021-07-03 23:25:34
090361354,5.28,USD,427024346039,00624165,2021-08-20 07:56:13
068828895,4.79,USD,939003938837,00624165,2021-07-15 12:46:22
064820507,2683.98,USD,485813066717,00624165,2021-09-02 17:24:09
016744775,19437.28,USD,782402792090,00624165,2021-09-14 09:02:00
043191542,93.22,USD,664511265701,00624165,2021-09-27 02:52:53
036044954,7.51,USD,914880523341,00624165,2021-07-07 21:45:18
037929283,601.89,USD,520153979428,00624165,2021-08-28 22:28:23
086249810,1410.37,USD,384011919133,00624165,2021-08-13 18:10:49
093283282,905.15,USD,537328610067,00624165,2021-09-13 08:35:45
015973713,8.25,USD,178671411686,00624165,2021-08-04 03:03:28
068128489,563.94,USD,732617959804,00624165,2021-07-14 06:08:22
083379897,8662.41,USD,509389192187,00624165,2021-09-04 20:40:50
057345043,1555.29,USD,897023234671,00624165,2021-09-29 03:55:03
011698357,54.21,USD,648639591161,00624165,2021-09-23 13:17:03
068986370,50.06,USD,882094896790,00624165,2021-09-18 06:59:49
017249676,83580.00,USD,910496434970,00624165,2021-07-18 18:01:29
043390457,22078.75,USD,141614347359,00624165,2021-09-10 07:08:51
00960503,8.76,USD,160033562094,00222495,2021-07-20 04:43:37
00960503,9.72,USD,779171742602,00667039,2021-08-28 17:16:19
00960503,5063.82,USD,574203316407,00897963,2021-08-06 12:00:03
00960503,11689.43,USD,945239121737,00606389,2021-08-14 01:21:35
00960503,22.19,USD,605055548255,00363512,2021-08-18 02:14:21
00960503,515.77,USD,199576363653,00156273,2021-09-25 13:08:20
00960503,97374.78,USD,295587623318,00807440,2021-07-24 01:31:30
00960503,91426.37,USD,960062859717,00693448,2021-07-17 08:27:15
00960503,206.92,USD,954760039509,00949374,2021-08-11 11:27:53
00960503,0.34,USD,623127564505,00758154,2021-09-08 22:25:45
00960503,1280.11,USD,258559888530,00964379,2021-09-14 08:57:55
00960503,86530.75,USD,945878676040,00838778,2021-07-24 03:19:09
00960503,26209.61,USD,293540102055,00688721,2021-09-07 03:13:08
00960503,70004.72,USD,332675551225,00722234,2021-07-26 07:04:06
00960503,979.87,USD,882945632656,00115150,2021-09-09 09:41:14
00960503,29594.60,USD,783909474831,00225680,2021-08-19 09:56:59
00960503,30112.26,USD,736308143823,00480897,2021-09-29 16:40:57
00960503,40.05,USD,431193888278,00767549,2021-08-07 05:46:19
00960503,36028.21,USD,245153834825,00381991,2021-08-27 20:54:22
00960503,0.34,USD,518863944340,00920401,2021-07-14 14:26:22
00960503,647.40,USD,971361076173,00260431,2021-09-09 05:39:08
00960503,201.86,USD,276884969525,00815210,2021-08-06 11:44:02
00960503,355.47,USD,902546363849,00989189,2021-09-28 19:13:44
00960503,67111.35,USD,149054283622,00384580,2021-09-12 06:59:24
00960503,800.62,USD,132397361322,00720090,2021-09-24 12:51:12
00960503,33483.97,USD,955158747184,00464770,2021-08-31 11:16:21
00960503,9232.74,USD,839747077617,00692403,2021-08-27 19:16:22
00960503,63867.74,USD,464955726794,00949219,2021-08-01 02:43:41
00960503,17002.28,USD,182356154215,00605937,2021-09-16 18:34:06
00960503,99290.89,USD,826540581916,00146427,2021-07-15 02:02:26
00960503,327.51,USD,869350754185,00611439,2021-08-12 17:36:42
00960503,93.30,USD,485730770149,00855980,2021-07-26 03:48:41
00960503,47499.27,USD,467846443505,00961921,2021-09-28 23:54:44
00960503,240.68,USD,284533879472,00411314,2021-07-16 16:47:14
00960503,976.15,USD,260549956375,00155333,2021-07-06 06:00:24
00960503,54038.69,USD,613235752250,00425593,2021-09-26 06:13:10
00960503,5966.45,USD,229855574640,00819977,2021-07-15 00:58:28
00960503,3.51,USD,494560375275,00113987,2021-09-19 10:45:20
00960503,5946.56,USD,801853973546,00400309,2021-07-31 03:00:18
00960503,9738.82,USD,608506828088,00228535,2021-08-11 23:41:22
00960503,6.41,USD,700172161774,00375228,2021-09-08 14:04:55
00960503,5709.46,USD,469624837548,00146487,2021-08-27 10:04:09
00960503,3.82,USD,640775953602,00337796,2021-07-30 12:43:38
00960503,9158.90,USD,792636260986,00793272,2021-07-30 23:03:13
00960503,97.19,USD,648123019064,00106908,2021-10-01 02:18:04
00960503,77321.20,USD,388011877039,00553424,2021-07-18 06:03:03
00960503,430.97,USD,530236213008,00505764,2021-08-06 18:03:44
00960503,70.10,USD,658539321604,00895047,2021-07-09 06:52:35
00960503,4.90,USD,802665257101,00529695,2021-08-17 23:32:31
00960503,97.93,USD,639976681214,00984852,2021-09-14 01:21:52
00960503,78.60,USD,859015181856,00326511,2021-09-06 13:10:31
00960503,7404.25,USD,108486439028,00386508,2021-07-16 15:28:40
00960503,0.58,USD,184055609330,00166920,2021-09-19 21:29:53
00960503,8965.87,USD,373616983518,00378011,2021-08-29 13:06:54
00960503,7.93,USD,279910389432,00870265,2021-09-09 16:28:30
00960503,9107.15,USD,806669571221,00193230,2021-08-29 23:12:42
00960503,284.55,USD,763981498005,00861928,2021-09-11 15:42:54
00960503,47.22,USD,218735252377,00268426,2021-07-15 11:01:13
00960503,233.98,USD,753161183146,00650499,2021-09-16 03:57:50
00960503,4.42,USD,501143674994,00430594,2021-09-13 10:47:00
00960503,5251.86,USD,946305312794,00357616,2021-07-11 07:30:46
00960503,58.29,USD,253311253817,00650318,2021-09-07 16:06:47
00960503,108.51,USD,801290100112,00842129,2021-09-21 10:13:33
00960503,56.13,USD,111638634071,00234261,2021-07-12 08:42:54
00960503,1.70,USD,936078651124,00209970,2021-08-31 06:58:03
00960503,59774.51,USD,405268157353,00709757,2021-07-30 23:58:20
00960503,675.39,USD,269689263354,00834478,2021-08-21 00:40:58
00960503,1222.51,USD,807694971382,00658428,2021-09-15 03:07:44
00960503,38.41,USD,590722244557,00801085,2021-07-06 05:05:44
00960503,19931.05,USD,721330522463,00198140,2021-08-24 07:28:28
00960503,8.86,USD,293757860211,00250126,2021-09-06 18:33:26
00960503,7.26,USD,966685009434,00580816,2021-09-17 06:57:20
00960503,1387.48,USD,154128883710,00632282,2021-07-18 11:40:32
00960503,8.95,USD,683707241667,00530289,2021-07-28 14:16:27
00960503,622.90,USD,324266703664,00697080,2021-09-03 16:21:52
00960503,4257.39,USD,874767070621,00128162,2021-08-25 17:06:35
00960503,0.65,USD,259727768530,00951221,2021-09-06 02:01:38
00960503,54773.18,USD,299575530612,00286901,2021-09-12 13:21:19
00960503,850.95,USD,250941982999,00498734,2021-09-20 16:30:23
00960503,2.06,USD,572568535880,00381598,2021-08-30 20:32:31
00960503,928.78,USD,272327731081,00580965,2021-08-10 02:05:32
00960503,6.26,USD,443378681119,00231052,2021-09-18 14:50:57
072780894,207.85,USD,551378945161,00960503,2021-08-06 15:27:27
037992563,17662.36,USD,184462075925,00960503,2021-07-23 14:49:35
046437458,87897.38,USD,559746583749,00960503,2021-08-12 10:59:25
051910894,36006.38,USD,576788765255,00960503,2021-07-12 18:12:52
012166942,27.44,USD,552713170984,00960503,2021-09-11 20:07:42
096039735,14.20,USD,898354645337,00960503,2021-09-08 03:44:49
042622816,379.06,USD,404990056230,00960503,2021-09-22 05:06:27
054099717,8.22,USD,386641188116,00960503,2021-09-27 10:26:20
086125204,1.14,USD,715717049029,00960503,2021-07-23 08:42:51
080162104,93828.26,USD,410405947334,00960503,2021-08-03 04:28:11
074697471,50840.24,USD,270627499661,00960503,2021-08-08 23:10:28
064765115,24965.11,USD,273341234264,00960503,2021-09-01 15:57:28
037092931,44.43,USD,210328030107,00960503,2021-08-04 11:32:41
082041722,37.46,USD,786603852060,00960503,2021-10-01 05:04:26
068912547,6588.03,USD,659997639045,00960503,2021-08-05 10:37:20
091782964,477.00,USD,209021434554,00960503,2021-09-21 09:12:44
052402200,77.75,USD,222074751673,00960503,2021-08-11 16:36:56
056197006,1.61,USD,437741539772,00960503,2021-09-23 13:33:06
075959483,6.17,USD,366562757960,00960503,2021-07-31 10:01:17
013198964,4100.11,USD,856091105920,00960503,2021-08-25 08:11:52
067588594,11.13,USD,620145632611,00960503,2021-09-20 21:23:07
013012566,6433.05,USD,687666683589,00960503,2021-07-19 01:40:54
028976133,9224.35,USD,967416154588,00960503,2021-09-26 19:35:11
081458089,7.29,USD,358069575411,00960503,2021-09-24 16:27:22
023076240,9184.06,USD,493296108538,00960503,2021-08-09 16:28:01
010289955,8266.10,USD,571018700604,00960503,2021-08-21 11:24:36
075157426,5.38,USD,324148586159,00960503,2021-09-22 16:17:08
076059446,0.15,USD,512738829743,00960503,2021-08-13 00:25:35
071820534,1788.10,USD,845162834186,00960503,2021-07-19 17:36:20
024551315,2.83,USD,207302119939,00960503,2021-07-28 20:16:14
044032620,9744.65,USD,898503911530,00960503,2021-08-01 10:08:59
051932113,18.37,USD,385927859797,00960503,2021-08-21 00:03:24
077997279,7855.83,USD,750669386566,00960503,2021-07-31 17:03:20
097055748,898.98,USD,534920801210,00960503,2021-07-23 12:00:00
014481965,5.81,USD,220097168749,00960503,2021-08-16 00:05:44
081748633,27907.78,USD,394857341532,00960503,2021-08-14 04:27:44
069934757,63036.77,USD,591158240379,00960503,2021-07-11 01:33:24
014694178,36672.34,USD,158072182836,00960503,2021-08-31 16:40:21
060356951,583.98,USD,962048019525,00960503,2021-07-11 23:48:26
00641462,64963.82,USD,496735736528,00895506,2021-07-31 06:29:42
00641462,71.78,USD,250923547950,00857492,2021-08-30 23:22:04
00641462,52.77,USD,153842321588,00754436,2021-07-04 12:12:11
00641462,55372.60,USD,775254541088,00472124,2021-08-27 03:41:53
00641462,73174.81,USD,538960925226,00866393,2021-09-16 20:27:21
00641462,546.12,USD,405956931186,00710290,2021-08-20 10:19:42
00641462,2449.26,USD,763804622534,00825538,2021-09-15 22:51:45
00641462,730.34,USD,914270632510,00962880,2021-09-22 23:14:19
00641462,5296.42,USD,979412029660,00500153,2021-09-15 08:27:58
00641462,73995.80,USD,273169315961,00954209,2021-09-16 01:10:29
00641462,39.00,USD,991293838432,00601036,2021-08-08 00:19:48
00641462,34.38,USD,461842124694,00586486,2021-08-05 02:13:51
00641462,14886.18,USD,254708383855,00641751,2021-08-04 03:07:16
00641462,7550.69,USD,358757589092,00694882,2021-07-20 01:50:23
00641462,755.80,USD,794971670009,00910730,2021-07-15 06:27:54
00641462,6488.41,USD,655618721830,00253633,2021-09-06 00:00:55
00641462,3128.89,USD,204287304801,00546226,2021-07-10 02:55:05
00641462,585.24,USD,926192023107,00304946,2021-07-31 04:34:38
00641462,1775.34,USD,923196632642,00422535,2021-07-22 11:29:26
00641462,21172.22,USD,458925282951,00132813,2021-09-25 02:48:03
00641462,771.46,USD,697003360506,00737603,2021-08-22 03:17:26
00641462,29.21,USD,311676255071,00514635,2021-09-13 18:55:56
00641462,67340.01,USD,883824277991,00897529,2021-09-10 18:25:18
00641462,0.17,USD,631870828915,00334705,2021-07-18 15:09:56
00641462,95.95,USD,331159162983,00524701,2021-08-17 11:57:06
00641462,854.96,USD,311936294563,00548976,2021-09-30 08:46:34
00641462,76716.29,USD,779811551184,00511238,2021-08-23 10:04:31
00641462,28.22,USD,891754956472,00552744,2021-09-17 23:28:43
00641462,9164.83,USD,624963631512,00587327,2021-08-07 04:52:17
00641462,83.16,USD,962386490434,00960856,2021-09-22 01:48:15
00641462,0.04,USD,371233656159,00790495,2021-07-05 08:22:43
00641462,60.57,USD,351220755227,00541766,2021-08-22 00:53:33
00641462,62310.20,USD,509744470741,00731117,2021-07-06 18:39:43
00641462,84.60,USD,982800189382,00558778,2021-09-13 23:53:25
00641462,60018.92,USD,167483292452,00106381,2021-07-14 05:43:00
00641462,49.53,USD,339472534564,00939188,2021-07-23 07:34:58
00641462,797.52,USD,222199748773,00308131,2021-07-22 07:33:05
00641462,9130.53,USD,846258810526,00877076,2021-09-18 14:35:52
00641462,76045.11,USD,351833518586,00464858,2021-07-10 18:16:36
00641462,597.44,USD,563442778522,00846743,2021-09-03 18:47:31
00641462,3.55,USD,760822336333,00922083,2021-07-13 10:25:57
00641462,98.74,USD,261458312505,00757609,2021-09-01 09:14:14
00641462,47221.94,USD,209711700790,00437266,2021-09-24 00:12:30
00641462,4.72,USD,353067517456,00919121,2021-07-11 15:46:09
00641462,253.62,USD,445321358554,00478865,2021-07-11 21:28:27
00641462,8.28,USD,912504621457,00205345,2021-09-26 22:25:20
00641462,3365.48,USD,245248608258,00505155,2021-08-12 16:09:25
00641462,2750.52,USD,949919388799,00993743,2021-08-30 21:45:07
00641462,1647.48,USD,245106059159,00458290,2021-07-09 02:58:11
016006932,65.84,USD,324344199812,00641462,2021-07-06 15:41:33
097228166,31.98,USD,400837736690,00641462,2021-09-19 03:26:02
085987168,75201.84,USD,969023609463,00641462,2021-07-15 10:24:08
099035018,9.43,USD,331011469112,00641462,2021-09-02 04:28:04
092970474,59269.71,USD,811112571386,00641462,2021-09-28 11:05:05
081193475,165.83,USD,110054677906,00641462,2021-08-25 03:57:47
080505225,8823.09,USD,780546915242,00641462,2021-09-23 03:08:06
040348617,6.04,USD,234900484082,00641462,2021-09-07 04:13:24
086251849,34239.07,USD,908628439552,00641462,2021-07-31 12:47:07
037176355,0.83,USD,501905365221,00641462,2021-08-06 06:53:05
091855953,6125.70,USD,445522984221,00641462,2021-07-17 23:13:04
026859974,7.91,USD,312556575269,00641462,2021-08-04 04:07:23
035652577,15.04,USD,124673747734,00641462,2021-08-30 06:23:12
059866325,319.68,USD,460967683633,00641462,2021-08-03 06:30:33
099385866,9028.28,USD,370363955475,00641462,2021-08-21 22:58:37
052042099,1295.28,USD,566359946492,00641462,2021-09-08 17:09:54
019420705,96.55,USD,404638549555,00641462,2021-08-16 09:39:35
084667504,153.11,USD,732384057772,00641462,2021-07-27 16:54:26
023836855,6069.61,USD,204217856426,00641462,2021-08-29 06:42:37
030932355,7.64,USD,987132780701,00641462,2021-07-31 14:04:00
014377800,941.69,USD,114997296379,00641462,2021-08-14 12:02:40
017597182,8.80,USD,662217315105,00641462,2021-09-03 22:26:07
019849950,69.23,USD,193309290973,00641462,2021-07-29 10:36:06
044275716,418.65,USD,914396242438,00641462,2021-09-02 01:56:08
039447324,2.66,USD,923786051941,00641462,2021-09-27 10:05:43
079836461,6299.87,USD,175580481403,00641462,2021-07-06 22:58:15
021826913,47325.53,USD,250510104619,00641462,2021-07-10 14:59:24
053233866,1.16,USD,332846962595,00641462,2021-09-28 20:26:03
